"Mobility trend; per stage, modes of travel, purposes of travel, age and sex"
"Sex: Total male and female"
"Margins: Value"
"";"";""
"";"";"Modes of travel";"Total";"Total";"Total";"Car as driver";"Car as driver";"Car as driver";"Car as passenger";"Car as passenger";"Car as passenger";"Train";"Train";"Train";"Bus/metro";"Bus/metro";"Bus/metro";"Bike";"Bike";"Bike";"Walking";"Walking";"Walking";"Other";"Other";"Other"
"";"";"Topic";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage";"Stages per person per day (average)";"Distance travelled per stage (average)";"Average travel time per stage"
"Periods";"Age";"Travel motives";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes";"number";"passenger's mileage";"Minutes"
"2015*";"18 to 24 years";"Shopping, groceries, fun shopping.";"0.47";"5.66";"14.82";"0.10";"8.40";"15.70";"0.06";"12.42";"20.79";".";".";".";".";".";".";"0.13";"1.89";"11.40";"0.13";"0.73";"10.50";".";".";"."
"2015*";"18 to 24 years";"Attending education/courses";"0.75";"11.99";"22.39";"0.05";"25.28";"35.14";".";".";".";"0.11";"39.93";"42.30";"0.18";"10.58";"26.37";"0.19";"3.17";"16.01";"0.18";"0.70";"8.12";".";".";"."
"2015*";"18 to 24 years";"Leisure";"1.22";"13.12";"29.07";"0.25";"19.12";"28.11";"0.19";"24.54";"33.82";"0.06";"59.79";"59.84";"0.08";"9.95";"28.14";"0.33";"3.61";"22.04";"0.27";"1.91";"27.53";"0.04";"13.46";"38.54"
"2015*";"18 to 24 years";"Other";"0.33";"13.41";"21.85";"0.11";"16.19";"22.36";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2015*";"60 to 64 years";"Total";"2.76";"12.53";"26.93";"1.00";"18.86";"25.81";"0.27";"23.50";"31.10";"0.05";"55.36";"56.56";"0.07";"8.63";"27.10";"0.73";"4.47";"23.89";"0.54";"1.87";"27.22";"0.10";"19.62";"33.75"
"2015*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.55";"15.77";"24.81";"0.23";"23.75";"29.57";".";".";".";".";".";".";".";".";".";"0.15";"4.15";"18.47";"0.05";"0.83";"9.58";".";".";"."
"2015*";"60 to 64 years";"Shopping, groceries, fun shopping.";"0.74";"5.08";"14.84";"0.25";"7.86";"15.59";"0.07";"10.97";"19.63";".";".";".";".";".";".";"0.25";"2.16";"12.37";"0.13";"0.92";"13.39";".";".";"."
"2015*";"60 to 64 years";"Attending education/courses";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2015*";"60 to 64 years";"Leisure";"1.04";"15.25";"38.44";"0.29";"24.09";"31.97";"0.14";"30.65";"38.29";".";".";".";".";".";".";"0.25";"7.53";"41.68";"0.30";"2.65";"39.40";".";".";"."
"2015*";"60 to 64 years";"Other";"0.40";"14.91";"22.78";"0.21";"19.46";"25.33";"0.04";"22.84";"29.03";".";".";".";".";".";".";"0.07";"2.75";"14.48";"0.05";"0.92";"11.52";".";".";"."
"2019*";"Total";"Total";"2.97";"11.64";"24.18";"0.94";"18.59";"25.00";"0.32";"20.12";"27.57";"0.08";"48.21";"49.51";"0.12";"8.53";"26.06";"0.82";"3.67";"20.21";"0.58";"1.49";"21.31";"0.10";"17.84";"31.94"
"2019*";"Total";"Travel to/from work, (non)-daily commute";"0.61";"16.13";"24.83";"0.25";"24.99";"30.38";"0.02";"21.43";"28.94";"0.03";"41.01";"42.46";"0.04";"8.42";"24.49";"0.16";"4.04";"18.03";"0.07";"0.79";"9.69";"0.04";"21.54";"29.36"
"2019*";"Total";"Shopping, groceries, fun shopping.";"0.57";"5.36";"14.35";"0.20";"7.78";"14.86";"0.06";"11.65";"19.34";"0.00";"42.25";"46.89";"0.01";"6.56";"23.80";"0.16";"2.06";"11.91";"0.12";"0.80";"11.59";"0.01";"5.61";"15.99"
"2019*";"Total";"Attending education/courses";"0.28";"7.28";"18.58";"0.01";"26.09";"33.31";"0.02";"8.11";"16.54";"0.02";"39.06";"41.63";"0.03";"10.02";"26.89";"0.13";"3.26";"16.69";"0.06";"0.67";"8.39";"0.01";"11.64";"27.59"
"2019*";"Total";"Leisure";"1.05";"13.50";"32.59";"0.26";"22.07";"29.47";"0.18";"25.03";"32.44";"0.02";"63.31";"64.06";"0.03";"8.59";"28.53";"0.27";"5.12";"31.04";"0.27";"2.31";"33.87";"0.03";"19.79";"45.64"
"2019*";"Total";"Other";"0.45";"11.87";"19.57";"0.21";"16.31";"22.08";"0.05";"18.76";"25.47";"0.01";"60.88";"57.88";"0.01";"7.44";"25.18";"0.10";"2.29";"12.67";"0.06";"0.77";"10.05";"0.01";"17.78";"29.11"
"2019*";"18 to 24 years";"Total";"3.44";"11.75";"23.35";"0.72";"18.73";"26.22";"0.32";"21.55";"29.85";"0.25";"45.74";"47.13";"0.38";"9.10";"25.69";"0.91";"3.18";"17.51";"0.74";"1.12";"15.15";"0.12";"12.77";"27.25"
"2019*";"18 to 24 years";"Travel to/from work, (non)-daily commute";"0.77";"12.04";"21.81";"0.22";"20.96";"27.62";"0.03";"18.42";"27.63";"0.05";"37.45";"40.37";"0.08";"8.45";"24.59";"0.22";"3.33";"16.34";"0.12";"0.71";"9.06";"0.05";"14.61";"24.83"
"2019*";"18 to 24 years";"Shopping, groceries, fun shopping.";"0.43";"5.76";"14.62";"0.09";"8.93";"15.91";"0.05";"13.31";"20.84";".";".";".";"0.03";"6.93";"23.26";"0.11";"1.93";"11.38";"0.13";"0.69";"9.84";".";".";"."
"2019*";"18 to 24 years";"Attending education/courses";"0.76";"11.67";"22.16";"0.05";"26.21";"36.10";"0.02";"19.68";"29.02";"0.11";"40.17";"42.23";"0.17";"9.73";"25.83";"0.20";"3.23";"16.21";"0.19";"0.70";"8.32";".";".";"."
"2019*";"18 to 24 years";"Leisure";"1.16";"13.32";"28.76";"0.24";"19.69";"28.29";"0.18";"25.11";"33.74";"0.06";"59.36";"59.35";"0.08";"9.20";"27.47";"0.32";"3.59";"21.83";"0.25";"1.90";"26.91";"0.04";"13.88";"35.47"
"2019*";"18 to 24 years";"Other";"0.32";"13.60";"21.94";"0.11";"16.69";"22.72";"0.04";"19.80";"26.54";"0.02";"62.28";"58.75";"0.02";"8.56";"24.83";"0.06";"2.67";"14.97";"0.05";"0.78";"9.88";".";".";"."
"2019*";"60 to 64 years";"Total";"2.77";"13.01";"26.83";"1.04";"19.61";"26.01";"0.25";"24.30";"31.29";"0.05";"54.10";"55.81";"0.07";"8.16";"26.87";"0.73";"4.54";"23.71";"0.53";"1.90";"26.74";"0.10";"19.32";"32.48"
"2019*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.63";"16.45";"25.14";"0.28";"24.80";"29.88";".";".";".";"0.02";"41.69";"44.14";"0.03";"8.98";"25.79";"0.18";"4.40";"18.80";"0.06";"0.84";"9.80";"0.04";"22.11";"29.85"
"2019*";"60 to 64 years";"Shopping, groceries, fun shopping.";"0.70";"5.31";"14.61";"0.25";"8.06";"15.54";"0.06";"11.71";"19.70";".";".";".";".";".";".";"0.23";"2.17";"12.17";"0.12";"0.87";"12.43";".";".";"."
"2019*";"60 to 64 years";"Attending education/courses";"0.02";"12.86";"22.77";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2019*";"60 to 64 years";"Leisure";"1.02";"15.43";"38.02";"0.29";"24.67";"31.88";"0.13";"31.43";"38.33";".";".";".";"0.02";"8.28";"29.69";"0.24";"7.54";"41.72";"0.30";"2.68";"38.22";".";".";"."
"2019*";"60 to 64 years";"Other";"0.40";"14.83";"22.63";"0.21";"19.45";"25.21";"0.04";"23.08";"29.12";".";".";".";".";".";".";"0.07";"2.78";"14.29";"0.04";"0.91";"11.46";".";".";"."
"2020*";"Total";"Total";"2.48";"9.67";"24.46";"0.79";"16.03";"22.53";"0.25";"17.32";"25.84";"0.04";"46.06";"48.31";"0.06";"8.14";"25.79";"0.65";"3.95";"22.34";"0.61";"1.84";"26.45";"0.08";"13.59";"29.87"
"2020*";"Total";"Travel to/from work, (non)-daily commute";"0.41";"14.64";"23.17";"0.19";"22.18";"27.25";"0.01";"17.09";"25.15";"0.01";"38.44";"40.79";"0.02";"7.93";"24.08";"0.11";"4.02";"18.14";"0.04";"0.76";"9.39";"0.03";"16.38";"24.94"
"2020*";"Total";"Shopping, groceries, fun shopping.";"0.57";"4.33";"12.66";"0.20";"6.70";"13.02";"0.05";"9.34";"16.82";"0.00";"38.67";"43.51";"0.01";"5.88";"22.35";"0.16";"1.99";"11.48";"0.13";"0.77";"10.67";"0.01";"4.24";"13.64"
"2020*";"Total";"Attending education/courses";"0.17";"6.73";"18.39";"0.01";"26.44";"33.54";"0.02";"7.67";"16.00";"0.01";"36.52";"40.29";"0.01";"9.98";"26.77";"0.08";"3.36";"17.22";"0.03";"0.66";"8.84";"0.01";"9.25";"25.31"
"2020*";"Total";"Leisure";"0.93";"10.99";"36.22";"0.20";"20.62";"29.53";"0.13";"22.27";"32.04";"0.01";"62.14";"63.88";"0.01";"8.39";"29.50";"0.22";"6.16";"37.77";"0.34";"2.72";"39.50";"0.02";"13.23";"47.70"
"2020*";"Total";"Other";"0.40";"10.22";"17.72";"0.19";"14.36";"19.91";"0.04";"17.01";"23.23";"0.00";"55.68";"53.95";"0.01";"6.64";"24.41";"0.09";"2.34";"12.85";"0.06";"0.74";"9.95";"0.01";"17.38";"26.22"
"2020*";"18 to 24 years";"Total";"2.66";"10.22";"23.56";"0.63";"16.56";"24.18";"0.28";"18.34";"27.59";"0.13";"45.04";"47.17";"0.20";"8.67";"25.53";"0.68";"3.31";"19.00";"0.63";"1.46";"20.36";"0.10";"8.94";"25.43"
"2020*";"18 to 24 years";"Travel to/from work, (non)-daily commute";"0.55";"10.97";"20.55";"0.19";"18.69";"25.05";"0.03";"14.91";"24.27";"0.02";"35.66";"38.97";"0.04";"7.88";"24.00";"0.16";"3.32";"16.38";"0.07";"0.68";"8.79";"0.03";"10.35";"21.03"
"2020*";"18 to 24 years";"Shopping, groceries, fun shopping.";"0.45";"4.46";"12.80";"0.10";"7.42";"13.81";"0.05";"10.45";"17.85";".";".";".";"0.02";"6.17";"21.84";"0.12";"1.84";"11.08";"0.14";"0.68";"9.32";".";".";"."
"2020*";"18 to 24 years";"Attending education/courses";"0.39";"11.89";"22.87";"0.04";"24.84";"34.79";"0.02";"18.55";"26.92";"0.05";"37.96";"41.11";"0.08";"9.66";"25.71";"0.10";"3.38";"17.06";"0.09";"0.72";"9.08";".";".";"."
"2020*";"18 to 24 years";"Leisure";"0.97";"11.30";"31.63";"0.19";"18.60";"28.78";"0.14";"22.44";"33.43";"0.03";"59.54";"60.74";"0.04";"8.84";"28.51";"0.25";"4.10";"26.01";"0.28";"2.40";"34.17";"0.03";"8.47";"37.34"
"2020*";"18 to 24 years";"Other";"0.30";"11.90";"19.97";"0.11";"14.93";"20.51";"0.04";"17.40";"23.74";"0.01";"57.37";"55.03";"0.02";"7.47";"23.81";"0.06";"2.71";"15.32";"0.05";"0.74";"9.80";".";".";"."
"2020*";"60 to 64 years";"Total";"2.40";"10.76";"26.88";"0.88";"17.18";"23.53";"0.18";"20.94";"29.21";"0.02";"51.03";"53.61";"0.03";"7.73";"26.32";"0.60";"4.97";"26.03";"0.60";"2.21";"30.64";"0.09";"15.78";"29.66"
"2020*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.45";"15.11";"23.54";"0.22";"22.42";"27.12";".";".";".";".";".";".";".";".";".";"0.13";"4.43";"19.09";"0.04";"0.80";"9.38";"0.04";"17.61";"25.48"
"2020*";"60 to 64 years";"Shopping, groceries, fun shopping.";"0.67";"4.34";"12.92";"0.25";"6.94";"13.57";"0.05";"9.30";"17.15";".";".";".";".";".";".";"0.21";"2.08";"11.60";"0.14";"0.82";"11.34";".";".";"."
"2020*";"60 to 64 years";"Attending education/courses";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2020*";"60 to 64 years";"Leisure";"0.90";"12.46";"41.70";"0.22";"23.17";"31.81";"0.09";"28.19";"38.06";".";".";".";".";".";".";"0.19";"9.28";"50.80";"0.38";"3.04";"42.54";".";".";"."
"2020*";"60 to 64 years";"Other";"0.36";"12.90";"20.22";"0.19";"17.61";"22.84";"0.03";"21.71";"26.81";".";".";".";".";".";".";"0.07";"2.82";"14.01";"0.05";"0.89";"11.15";".";".";"."
"2021*";"Total";"Total";"2.62";"10.00";"26.03";"0.81";"16.78";"23.57";"0.27";"19.09";"28.00";"0.04";"46.46";"49.65";"0.06";"8.72";"28.13";"0.67";"3.99";"22.86";"0.69";"1.99";"28.89";"0.09";"14.17";"32.39"
"2021*";"Total";"Travel to/from work, (non)-daily commute";"0.41";"15.18";"23.86";"0.19";"22.90";"27.96";"0.01";"18.56";"26.45";"0.01";"37.51";"40.02";"0.02";"8.63";"25.68";"0.11";"4.06";"18.40";"0.04";"0.81";"10.08";"0.03";"18.66";"27.10"
"2021*";"Total";"Shopping, groceries, fun shopping.";"0.57";"4.43";"13.27";"0.20";"6.97";"13.64";"0.05";"10.08";"17.87";"0.00";"37.76";"43.50";"0.01";"6.57";"24.47";"0.15";"2.02";"11.84";"0.15";"0.81";"11.35";"0.01";"4.09";"14.61"
"2021*";"Total";"Attending education/courses";"0.17";"6.66";"18.53";"0.01";"26.89";"33.62";"0.02";"8.23";"16.75";"0.01";"34.76";"39.10";"0.02";"9.89";"28.04";"0.08";"3.34";"17.25";"0.04";"0.70";"9.23";"0.01";"10.30";"26.27"
"2021*";"Total";"Leisure";"1.03";"11.49";"38.55";"0.21";"22.18";"31.50";"0.14";"24.70";"34.93";"0.01";"61.60";"65.39";"0.02";"9.15";"32.77";"0.23";"6.14";"38.07";"0.40";"2.88";"42.30";"0.03";"14.51";"51.29"
"2021*";"Total";"Other";"0.44";"10.32";"18.40";"0.20";"14.66";"20.63";"0.04";"17.54";"24.20";"0.00";"54.07";"53.44";"0.01";"7.74";"26.44";"0.09";"2.36";"13.26";"0.07";"0.80";"10.71";"0.02";"15.13";"26.77"
"2021*";"18 to 24 years";"Total";"2.81";"10.54";"24.92";"0.63";"17.41";"25.25";"0.29";"20.13";"29.70";"0.14";"44.29";"47.34";"0.22";"9.16";"27.59";"0.69";"3.34";"19.51";"0.72";"1.57";"22.26";"0.12";"9.58";"27.83"
"2021*";"18 to 24 years";"Travel to/from work, (non)-daily commute";"0.54";"11.43";"21.21";"0.19";"19.36";"25.72";"0.03";"16.17";"25.45";"0.02";"34.75";"38.21";"0.04";"8.56";"25.53";"0.16";"3.36";"16.65";"0.07";"0.73";"9.44";"0.04";"11.92";"22.88"
"2021*";"18 to 24 years";"Shopping, groceries, fun shopping.";"0.46";"4.53";"13.37";"0.10";"7.75";"14.41";"0.05";"11.32";"18.96";".";".";".";"0.02";"6.90";"23.89";"0.11";"1.86";"11.41";"0.16";"0.71";"9.91";"0.02";"3.32";"13.63"
"2021*";"18 to 24 years";"Attending education/courses";"0.42";"11.56";"22.88";"0.04";"25.63";"34.87";"0.02";"19.48";"27.43";"0.06";"36.04";"39.82";"0.09";"9.59";"26.99";"0.10";"3.34";"17.06";"0.10";"0.76";"9.46";".";".";"."
"2021*";"18 to 24 years";"Leisure";"1.07";"11.83";"33.83";"0.20";"19.95";"30.61";"0.15";"24.80";"36.25";"0.04";"58.98";"62.04";"0.05";"9.69";"31.69";"0.26";"4.12";"26.63";"0.34";"2.51";"36.45";"0.04";"9.56";"40.69"
"2021*";"18 to 24 years";"Other";"0.32";"11.90";"20.55";"0.11";"15.14";"21.09";"0.05";"18.05";"24.71";"0.01";"55.61";"54.34";"0.02";"8.71";"25.81";"0.06";"2.72";"15.58";"0.05";"0.80";"10.51";"0.02";"11.26";"24.15"
"2021*";"60 to 64 years";"Total";"2.56";"11.15";"28.57";"0.90";"17.99";"24.63";"0.20";"23.04";"31.56";".";".";".";"0.03";"8.47";"28.89";"0.61";"4.98";"26.32";"0.69";"2.38";"33.44";"0.10";"16.63";"32.56"
"2021*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.46";"15.73";"24.32";"0.22";"23.19";"27.92";".";".";".";".";".";".";".";".";".";"0.13";"4.49";"19.39";"0.04";"0.86";"10.13";"0.04";"19.99";"27.77"
"2021*";"60 to 64 years";"Shopping, groceries, fun shopping.";"0.69";"4.44";"13.50";"0.25";"7.21";"14.18";"0.05";"10.09";"18.22";".";".";".";".";".";".";"0.21";"2.10";"11.94";"0.16";"0.86";"12.05";".";".";"."
"2021*";"60 to 64 years";"Attending education/courses";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2021*";"60 to 64 years";"Leisure";"1.00";"12.94";"43.95";"0.23";"24.83";"33.84";"0.10";"31.01";"41.09";".";".";".";".";".";".";"0.20";"9.07";"50.10";"0.44";"3.23";"45.66";"0.02";"22.84";"61.31"
"2021*";"60 to 64 years";"Other";"0.40";"12.93";"20.91";"0.20";"17.77";"23.47";"0.03";"22.12";"27.72";".";".";".";".";".";".";"0.07";"2.85";"14.47";"0.06";"0.96";"12.06";".";".";"."
"2022*";"Total";"Total";"2.86";"10.22";"24.88";"0.86";"17.22";"24.11";"0.29";"19.01";"27.72";"0.05";"47.40";"50.24";"0.08";"8.70";"27.65";"0.78";"3.82";"21.42";"0.70";"1.73";"25.43";"0.09";"15.45";"30.64"
"2022*";"Total";"Travel to/from work, (non)-daily commute";"0.48";"15.59";"24.55";"0.21";"24.08";"29.49";"0.01";"20.25";"28.04";"0.02";"40.13";"42.54";"0.02";"8.77";"26.01";"0.13";"4.17";"18.59";"0.05";"0.80";"10.21";"0.03";"20.99";"28.07"
"2022*";"Total";"Shopping, groceries, fun shopping.";"0.60";"4.70";"13.61";"0.20";"7.30";"14.18";"0.06";"10.82";"18.62";"0.00";"40.03";"45.58";"0.01";"6.81";"24.67";"0.17";"2.06";"11.84";"0.14";"0.80";"11.32";"0.01";"4.48";"14.07"
"2022*";"Total";"Attending education/courses";"0.22";"7.01";"19.13";"0.01";"26.63";"34.24";"0.02";"8.49";"17.68";"0.01";"36.71";"40.98";"0.02";"9.98";"28.21";"0.10";"3.35";"17.39";"0.05";"0.70";"9.82";"0.01";"10.88";"26.78"
"2022*";"Total";"Leisure";"1.11";"11.54";"34.86";"0.23";"21.36";"29.94";"0.15";"23.97";"33.38";"0.02";"60.80";"63.67";"0.02";"8.87";"30.58";"0.27";"5.52";"33.68";"0.38";"2.51";"37.55";"0.03";"15.29";"44.99"
"2022*";"Total";"Other";"0.46";"10.18";"18.54";"0.21";"14.72";"21.13";"0.04";"17.10";"24.57";"0.01";"55.75";"55.24";"0.01";"7.40";"26.10";"0.11";"2.33";"13.01";"0.07";"0.77";"10.62";"0.02";"14.85";"25.86"
"2022*";"18 to 24 years";"Total";"3.13";"10.69";"24.04";"0.65";"17.81";"25.76";"0.31";"20.13";"29.50";"0.18";"44.79";"47.68";"0.28";"9.17";"27.18";"0.82";"3.24";"18.50";"0.77";"1.32";"19.19";"0.12";"10.65";"26.49"
"2022*";"18 to 24 years";"Travel to/from work, (non)-daily commute";"0.62";"11.79";"21.82";"0.20";"20.33";"27.09";"0.03";"17.51";"26.89";"0.03";"36.96";"40.53";"0.05";"8.72";"25.89";"0.18";"3.42";"16.83";"0.09";"0.72";"9.57";"0.04";"13.68";"23.71"
"2022*";"18 to 24 years";"Shopping, groceries, fun shopping.";"0.47";"4.93";"13.77";"0.09";"8.24";"15.00";"0.05";"12.20";"19.79";"0.01";"41.59";"45.04";"0.02";"7.13";"24.01";"0.12";"1.91";"11.36";"0.16";"0.70";"9.84";".";".";"."
"2022*";"18 to 24 years";"Attending education/courses";"0.55";"11.46";"23.02";"0.05";"26.00";"35.98";"0.02";"19.16";"28.45";"0.08";"37.76";"41.54";"0.12";"9.70";"27.20";"0.14";"3.33";"17.09";"0.14";"0.75";"9.94";".";".";"."
"2022*";"18 to 24 years";"Leisure";"1.17";"11.76";"30.71";"0.21";"19.14";"28.97";"0.16";"23.96";"34.46";"0.05";"57.91";"60.05";"0.07";"9.44";"29.54";"0.31";"3.76";"23.75";"0.33";"2.13";"31.68";"0.04";"10.41";"35.82"
"2022*";"18 to 24 years";"Other";"0.32";"11.73";"20.73";"0.10";"15.12";"21.59";"0.04";"17.69";"25.12";"0.01";"57.17";"56.04";"0.02";"8.34";"25.52";"0.07";"2.66";"15.18";"0.05";"0.77";"10.39";".";".";"."
"2022*";"60 to 64 years";"Total";"2.77";"11.45";"27.27";"0.98";"18.43";"25.18";"0.22";"22.87";"31.16";"0.03";"54.08";"57.18";"0.04";"8.46";"28.48";"0.71";"4.68";"24.34";"0.68";"2.10";"29.98";"0.10";"17.90";"31.22"
"2022*";"60 to 64 years";"Travel to/from work, (non)-daily commute";"0.54";"16.24";"25.05";"0.25";"24.38";"29.42";".";".";".";".";".";".";".";".";".";"0.15";"4.61";"19.55";"0.05";"0.86";"10.29";"0.04";"22.41";"28.80"
"2022*";"60 to 64 years";"Shopping, groceries, fun shopping.";"0.72";"4.70";"13.81";"0.25";"7.55";"14.74";"0.06";"10.88";"18.98";".";".";".";".";".";".";"0.24";"2.15";"11.94";"0.15";"0.86";"12.04";".";".";"."
"2022*";"60 to 64 years";"Attending education/courses";"0.02";"13.29";"23.63";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"2022*";"60 to 64 years";"Leisure";"1.08";"13.02";"39.74";"0.26";"23.84";"32.13";"0.11";"29.82";"38.94";".";".";".";".";".";".";"0.23";"7.96";"43.65";"0.43";"2.84";"40.94";".";".";"."
"2022*";"60 to 64 years";"Other";"0.42";"12.85";"21.20";"0.21";"17.67";"23.98";"0.04";"21.33";"28.04";".";".";".";".";".";".";"0.08";"2.80";"14.28";"0.06";"0.92";"12.01";".";".";"."
"Source: CBS"
